Plot.ID,Block,Plot.letter,Treatment,Focal.sp,Competition,Species.comp.combo,Species.comp.treatment,Species.treatment.block,Plot.Focalsp.comp.combo,Neighbour.density,Focal.height,Solo.height,Height,Nearest.neighbour.sp,Nearest.neighbour.height,Soilmoisture.11.or.12.Aug.1.hicomp,Soilmoisture.11.or.12.Aug.2.hicomp,Soilmoisture.11.or.12.Aug.3.hicomp,Mean.soilmoisture.11.or.12.Aug.hicomp,Mean.SM.earlyAug,Solo.soilmoisture.Aug11or12.1,Solo.soilmoisture.Aug11or12.2,Solo.soilmoisture.Aug11or12.3,Mean.solo.soilmoisture,Soilmoisture.22.or.23.Aug.1.hicomp,Soilmoisture.22.or.23.Aug.2.hicomp,Soilmoisture.22.or.23.Aug.3.hicomp,Mean.soilmoisture.22.or.23.Aug.hicomp,Solo.soilmoisture.22or23.Aug.1,Solo.soilmoisture.22or23Aug.2,Solo.soilmoisture.22or23Aug.3,Mean.solo.soilmoisture.22or23.Aug,Mean.SM.lateAug,Soilmoisture.3Sep.hicomp.1,Soilmoisture.3Sep.hicomp.2,Soilmoisture.3Sep.hicomp.3,Mean.soilmoisture.3Sep.hicomp,Solo.soilmoisture.3Sep.1,Solo.soilmoisture.3Sep.2,Solo.soilmoisture.3Sep.3,Mean.solo.soilmoisture.3Sep,Mean.SM.Sep,Delta.MeanSM.AugSep,Bare,Moss,Crust,CWD,Rock,Near.under.log,Jam.litter,Euc.litter,Notes,Colwell.P,Canopy.cover.final,Exclude.from.analysis,Num.fl.total,Num.fl.seeding.total,Seedcount.extrap.integer,Mean.solo.seedcount.extrap.integer.block,Delta.seedcount.meansolospeciesblock,Solo.seedcount.extrap.integer,Delta.seedcount.highcomp.solo.pair
2K,2,K,Shade,P.canescens,Highcomp,P.canescens.Highcomp,P.canescens.Highcomp.Shade,P.canescens.Shade.2,2K.P.canescens.Highcomp,2,270,78,270,H.glutinosum,30,13.9,13,13.1,13.33333333,13.33333333,13,14.4,14.9,14.1,15.9,23.3,15.4,18.2,12,12.5,13.5,12.66666667,18.2,4.1,5.6,7.1,5.6,5.6,6.1,5.1,5.6,5.6,-7.733333333,80,1,3,2,5,0,3,0,,10.7,55.921,0,9,7,452,177.5,274.5,0,452
2K,2,K,Shade,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Shade,P.canescens.Shade.2,2K.P.canescens.Solo,0,270,78,78,NA,NA,13.9,13,13.1,13.33333333,14.1,13,14.4,14.9,14.1,15.9,23.3,15.4,18.2,12,12.5,13.5,12.66666667,12.66666667,4.1,5.6,7.1,5.6,5.6,6.1,5.1,5.6,5.6,-8.5,40,10,40,0,10,0,0,0,,10.7,55.921,0,8,6,0,177.5,-177.5,NA,NA
2K,2,K,Shade,T.cyanopetala,Highcomp,T.cyanopetala.Highcomp,T.cyanopetala.Highcomp.Shade,T.cyanopetala.Shade.2,2K.T.cyanopetala.Highcomp,8,45,90,45,Not.focal.species,NA,13.9,13,13.1,13.33333333,13.33333333,14.4,15.4,15.4,15.06666667,15.9,23.3,15.4,18.2,14.4,14.9,15.4,14.9,18.2,4.1,5.6,7.1,5.6,6.6,6.6,5.6,6.266666667,5.6,-7.733333333,80,1,3,2,5,0,3,0,,10.7,55.921,0,3,3,14,134,-120,66,-52
2K,2,K,Shade,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Shade,T.cyanopetala.Shade.2,2K.T.cyanopetala.Solo,0,45,90,90,NA,NA,13.9,13,13.1,13.33333333,15.06666667,14.4,15.4,15.4,15.06666667,15.9,23.3,15.4,18.2,14.4,14.9,15.4,14.9,14.9,4.1,5.6,7.1,5.6,6.6,6.6,5.6,6.266666667,6.266666667,-8.8,20,40,40,0,0,0,0,0,,10.7,55.921,0,11,11,66,134,-68,NA,NA
2L,2,L,Open,A.calendula,Highcomp,A.calendula.Highcomp,A.calendula.Highcomp.Open,A.calendula.Open.2,2L.A.calendula.Highcomp,6,90,60,90,V.rosea,50,10.5,10.5,12.5,11.16666667,11.16666667,10.5,11,13.5,11.66666667,13.9,13,15.9,14.26666667,13.9,13,14.9,13.93333333,14.26666667,4.6,4.1,5.1,4.6,4.1,5.1,5.6,4.933333333,4.6,-6.566666667,20,5,2,2,5,0,5,1,,7.5,0,0,9,9,351,161.5,189.5,141,210
2L,2,L,Open,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Open,A.calendula.Open.2,2L.A.calendula.Solo,0,90,60,60,NA,NA,10.5,10.5,12.5,11.16666667,11.66666667,10.5,11,13.5,11.66666667,13.9,13,15.9,14.26666667,13.9,13,14.9,13.93333333,13.93333333,4.6,4.1,5.1,4.6,4.1,5.1,5.6,4.933333333,4.933333333,-6.733333333,40,0,60,0,0,0,0,0,,7.5,0,0,8,8,141,161.5,-20.5,NA,NA
2L,2,L,Open,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Open,V.rosea.Open.2,2L.V.rosea.Highcomp,2,80,45,80,V.rosea,60,10.5,10.5,12.5,11.16666667,11.16666667,12,10,10,10.66666667,13.9,13,15.9,14.26666667,13,11.5,13.9,12.8,14.26666667,4.6,4.1,5.1,4.6,5.1,4.1,4.6,4.6,4.6,-6.566666667,20,5,2,2,5,0,5,1,,7.5,0,0,42,42,151,193,-42,306,-155
2L,2,L,Open,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Open,V.rosea.Open.2,2L.V.rosea.Solo,0,80,45,45,NA,NA,10.5,10.5,12.5,11.16666667,10.66666667,12,10,10,10.66666667,13.9,13,15.9,14.26666667,13,11.5,13.9,12.8,12.8,4.6,4.1,5.1,4.6,5.1,4.1,4.6,4.6,4.6,-6.066666667,60,0,30,0,10,0,0,0,,7.5,0,0,84,84,306,193,113,NA,NA
6A,6,A,Shade,H.glutinosum,Highcomp,H.glutinosum.Highcomp,H.glutinosum.Highcomp.Shade,H.glutinosum.Shade.6,6A.H.glutinosum.Highcomp,4,50,30,50,H.glutinosum,60,16.9,18.9,18.4,18.06666667,18.06666667,17.4,14.9,16.9,16.4,16.9,17.4,18.4,17.56666667,13.5,14.4,16.9,14.93333333,17.56666667,7.6,8.1,6.1,7.266666667,6.6,7.6,8.5,7.566666667,7.266666667,-10.8,5,85,5,5,1,0,0,0,,9.9,42.4,0,1,1,3,0,3,0,3
6A,6,A,Shade,H.glutinosum,Solo,H.glutinosum.Solo,H.glutinosum.Solo.Shade,H.glutinosum.Shade.6,6A.H.glutinosum.Solo,0,50,30,30,NA,NA,16.9,18.9,18.4,18.06666667,16.4,17.4,14.9,16.9,16.4,16.9,17.4,18.4,17.56666667,13.5,14.4,16.9,14.93333333,14.93333333,7.6,8.1,6.1,7.266666667,6.6,7.6,8.5,7.566666667,7.566666667,-8.833333333,10,50,40,0,0,0,0,0,,9.9,42.4,0,3,3,0,0,0,NA,NA
6A,6,A,Shade,P.airoides,Highcomp,P.airoides.Highcomp,P.airoides.Highcomp.Shade,P.airoides.Shade.6,6A.P.airoides.Highcomp,11,55,70,55,H.glutinosum,100,16.9,18.9,18.4,18.06666667,18.06666667,14.5,14.9,14.9,14.76666667,16.9,17.4,18.4,17.56666667,15.9,14.4,14.4,14.9,17.56666667,7.6,8.1,6.1,7.266666667,6.6,6.1,5.6,6.1,7.266666667,-10.8,5,85,5,5,1,0,0,0,,9.9,42.4,0,3,3,148,406,-258,356,-208
6A,6,A,Shade,P.airoides,Solo,P.airoides.Solo,P.airoides.Solo.Shade,P.airoides.Shade.6,6A.P.airoides.Solo,0,55,70,70,NA,NA,16.9,18.9,18.4,18.06666667,14.76666667,14.5,14.9,14.9,14.76666667,16.9,17.4,18.4,17.56666667,15.9,14.4,14.4,14.9,14.9,7.6,8.1,6.1,7.266666667,6.6,6.1,5.6,6.1,6.1,-8.666666667,50,10,40,0,0,0,0,0,,9.9,42.4,0,4,4,356,406,-50,NA,NA
6A,6,A,Shade,P.canescens,Highcomp,P.canescens.Highcomp,P.canescens.Highcomp.Shade,P.canescens.Shade.6,6A.P.canescens.Highcomp,7,380,280,380,H.glutinosum,40,16.9,18.9,18.4,18.06666667,18.06666667,15.9,15.9,18.9,16.9,16.9,17.4,18.4,17.56666667,19.3,15.9,18.4,17.86666667,17.56666667,7.6,8.1,6.1,7.266666667,6.6,8.1,8.1,7.6,7.266666667,-10.8,5,85,5,5,1,0,0,0,,9.9,42.4,0,74,56,3631,2858,773,3443,188
6A,6,A,Shade,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Shade,P.canescens.Shade.6,6A.P.canescens.Solo,0,380,280,280,NA,NA,16.9,18.9,18.4,18.06666667,16.9,15.9,15.9,18.9,16.9,16.9,17.4,18.4,17.56666667,19.3,15.9,18.4,17.86666667,17.86666667,7.6,8.1,6.1,7.266666667,6.6,8.1,8.1,7.6,7.6,-9.3,100,0,0,0,0,0,0,0,,9.9,42.4,0,76,61,3443,2858,585,NA,NA
6B,6,B,Shade,H.glabra,Highcomp,H.glabra.Highcomp,H.glabra.Highcomp.Shade,H.glabra.Shade.6,6B.H.glabra.Highcomp,10,60,45,60,Not.focal.species,NA,15.9,14.9,17.9,16.23333333,16.23333333,15.4,16.4,16.9,16.23333333,12,15.9,14.9,14.26666667,14.4,13.5,15.9,14.6,14.26666667,11,8.1,8.5,9.2,9.5,9,10.5,9.666666667,9.2,-7.033333333,5,85,1,20,0,1,0,0,,12.2,42.4,0,3,3,137,315.5,-178.5,80,57
6B,6,B,Shade,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Shade,H.glabra.Shade.6,6B.H.glabra.Solo,0,60,45,45,NA,NA,15.9,14.9,17.9,16.23333333,16.23333333,15.4,16.4,16.9,16.23333333,12,15.9,14.9,14.26666667,14.4,13.5,15.9,14.6,14.6,11,8.1,8.5,9.2,9.5,9,10.5,9.666666667,9.666666667,-6.566666667,0,80,20,0,0,1,0,0,,12.2,42.4,0,5,5,80,315.5,-235.5,NA,NA
6B,6,B,Shade,H.glutinosum,Highcomp,H.glutinosum.Highcomp,H.glutinosum.Highcomp.Shade,H.glutinosum.Shade.6,6B.H.glutinosum.Highcomp,6,60,30,60,H.glutinosum,50,15.9,14.9,17.9,16.23333333,16.23333333,13.9,13.9,15.4,14.4,12,15.9,14.9,14.26666667,11.5,13.5,15.4,13.46666667,14.26666667,11,8.1,8.5,9.2,8.5,7.1,9,8.2,9.2,-7.033333333,5,85,1,20,0,1,0,0,,12.2,42.4,0,1,1,3,0,3,0,3
6B,6,B,Shade,H.glutinosum,Solo,H.glutinosum.Solo,H.glutinosum.Solo.Shade,H.glutinosum.Shade.6,6B.H.glutinosum.Solo,0,60,30,30,NA,NA,15.9,14.9,17.9,16.23333333,14.4,13.9,13.9,15.4,14.4,12,15.9,14.9,14.26666667,11.5,13.5,15.4,13.46666667,13.46666667,11,8.1,8.5,9.2,8.5,7.1,9,8.2,8.2,-6.2,100,0,0,0,0,1,0,0,,12.2,42.4,0,1,1,0,0,0,NA,NA
6B,6,B,Shade,P.airoides,Highcomp,P.airoides.Highcomp,P.airoides.Highcomp.Shade,P.airoides.Shade.6,6B.P.airoides.Highcomp,3,40,70,40,P.airoides,NA,15.9,14.9,17.9,16.23333333,16.23333333,14.9,14.4,15.9,15.06666667,12,15.9,14.9,14.26666667,13,13.9,14.4,13.76666667,14.26666667,11,8.1,8.5,9.2,8.1,8.5,11.5,9.366666667,9.2,-7.033333333,5,85,1,20,0,1,0,0,,12.2,42.4,0,4,4,171,406,-235,456,-285
6B,6,B,Shade,P.airoides,Solo,P.airoides.Solo,P.airoides.Solo.Shade,P.airoides.Shade.6,6B.P.airoides.Solo,0,40,70,70,NA,NA,15.9,14.9,17.9,16.23333333,15.06666667,14.9,14.4,15.9,15.06666667,12,15.9,14.9,14.26666667,13,13.9,14.4,13.76666667,13.76666667,11,8.1,8.5,9.2,8.1,8.5,11.5,9.366666667,9.366666667,-5.7,0,80,20,0,0,1,0,0,,12.2,42.4,0,6,6,456,406,50,NA,NA
6C,6,C,Open,H.glabra,Highcomp,H.glabra.Highcomp,H.glabra.Highcomp.Open,H.glabra.Open.6,6C.H.glabra.Highcomp,6,30,40,30,H.glutinosum,60,13.9,14.4,14.9,14.4,14.4,11,11.5,12,11.5,13.9,13.9,14.9,14.23333333,10,12,9.5,10.5,14.23333333,8.5,6.6,8.1,7.733333333,6.6,6.1,7.1,6.6,7.733333333,-6.666666667,8,80,3,10,0,1,0,0,,10.6,1.057,0,5,4,104,199.5,-95.5,333,-229
6C,6,C,Open,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Open,H.glabra.Open.6,6C.H.glabra.Solo,0,30,40,40,NA,NA,13.9,14.4,14.9,14.4,11.5,11,11.5,12,11.5,13.9,13.9,14.9,14.23333333,10,12,9.5,10.5,10.5,8.5,6.6,8.1,7.733333333,6.6,6.1,7.1,6.6,6.6,-4.9,30,70,0,0,0,1,0,0,,10.6,1.057,0,12,10,333,199.5,133.5,NA,NA
6C,6,C,Open,H.glutinosum,Highcomp,H.glutinosum.Highcomp,H.glutinosum.Highcomp.Open,H.glutinosum.Open.6,6C.H.glutinosum.Highcomp,6,70,110,70,H.glutinosum,80,13.9,14.4,14.9,14.4,14.4,14.4,14.9,12.5,13.93333333,13.9,13.9,14.9,14.23333333,11.5,13.9,13.9,13.1,14.23333333,8.5,6.6,8.1,7.733333333,7.6,7.6,8.5,7.9,7.733333333,-6.666666667,8,80,3,10,0,1,0,0,,10.6,1.057,0,4,4,8,2,6,1,7
6C,6,C,Open,H.glutinosum,Solo,H.glutinosum.Solo,H.glutinosum.Solo.Open,H.glutinosum.Open.6,6C.H.glutinosum.Solo,0,70,110,110,NA,NA,13.9,14.4,14.9,14.4,13.93333333,14.4,14.9,12.5,13.93333333,13.9,13.9,14.9,14.23333333,11.5,13.9,13.9,13.1,13.1,8.5,6.6,8.1,7.733333333,7.6,7.6,8.5,7.9,7.9,-6.033333333,50,40,10,0,0,1,0,0,,10.6,1.057,0,4,4,1,2,-1,NA,NA
6C,6,C,Open,P.airoides,Highcomp,P.airoides.Highcomp,P.airoides.Highcomp.Open,P.airoides.Open.6,6C.P.airoides.Highcomp,6,100,50,100,H.glutinosum,70,13.9,14.4,14.9,14.4,14.4,14.4,14.9,14.9,14.73333333,13.9,13.9,14.9,14.23333333,13.5,13.5,13.9,13.63333333,14.23333333,8.5,6.6,8.1,7.733333333,7.6,7.6,8.1,7.766666667,7.733333333,-6.666666667,8,80,3,10,0,1,0,0,,10.6,1.057,0,2,2,122,828,-706,273,-151
6C,6,C,Open,P.airoides,Solo,P.airoides.Solo,P.airoides.Solo.Open,P.airoides.Open.6,6C.P.airoides.Solo,0,100,50,50,NA,NA,13.9,14.4,14.9,14.4,14.73333333,14.4,14.9,14.9,14.73333333,13.9,13.9,14.9,14.23333333,13.5,13.5,13.9,13.63333333,13.63333333,8.5,6.6,8.1,7.733333333,7.6,7.6,8.1,7.766666667,7.766666667,-6.966666667,30,70,0,0,0,1,0,0,,10.6,1.057,0,6,6,273,828,-555,NA,NA
6D,6,D,Open,A.calendula,Highcomp,A.calendula.Highcomp,A.calendula.Highcomp.Open,A.calendula.Open.6,6D.A.calendula.Highcomp,1,90,70,90,A.calendula,90,13,13.5,13.9,13.46666667,13.46666667,16.9,11.9,14.9,14.56666667,13,13.5,14.4,13.63333333,13.9,16.9,11.5,14.1,13.63333333,8.5,8.1,6.6,7.733333333,6.6,7.1,7.1,6.933333333,7.733333333,-5.733333333,10,55,10,1,0,1,0,0,,9.3,0,0,18,18,765,824,-59,618,147
6D,6,D,Open,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Open,A.calendula.Open.6,6D.A.calendula.Solo,0,90,70,70,NA,NA,13,13.5,13.9,13.46666667,14.56666667,16.9,11.9,14.9,14.56666667,13,13.5,14.4,13.63333333,13.9,16.9,11.5,14.1,14.1,8.5,8.1,6.6,7.733333333,6.6,7.1,7.1,6.933333333,6.933333333,-7.633333333,100,0,0,0,0,1,0,0,,9.3,0,0,15,13,618,824,-206,NA,NA
6D,6,D,Open,H.glutinosum,Highcomp,H.glutinosum.Highcomp,H.glutinosum.Highcomp.Open,H.glutinosum.Open.6,6D.H.glutinosum.Highcomp,7,90,40,90,H.glutinosum,120,13,13.5,13.9,13.46666667,13.46666667,11.5,15.4,14.9,13.93333333,13,13.5,14.4,13.63333333,11.5,12,13,12.16666667,13.63333333,8.5,8.1,6.6,7.733333333,4.6,5.1,6.6,5.433333333,7.733333333,-5.733333333,10,55,10,1,0,1,0,0,,9.3,0,0,4,1,0,2,-2,3,-3
6D,6,D,Open,H.glutinosum,Solo,H.glutinosum.Solo,H.glutinosum.Solo.Open,H.glutinosum.Open.6,6D.H.glutinosum.Solo,0,90,40,40,NA,NA,13,13.5,13.9,13.46666667,13.93333333,11.5,15.4,14.9,13.93333333,13,13.5,14.4,13.63333333,11.5,12,13,12.16666667,12.16666667,8.5,8.1,6.6,7.733333333,4.6,5.1,6.6,5.433333333,5.433333333,-8.5,40,30,30,0,0,1,0,0,,9.3,0,0,2,2,3,2,1,NA,NA
6D,6,D,Open,T.cyanopetala,Highcomp,T.cyanopetala.Highcomp,T.cyanopetala.Highcomp.Open,T.cyanopetala.Open.6,6D.T.cyanopetala.Highcomp,3,50,80,50,H.glutinosum,20,13,13.5,13.9,13.46666667,13.46666667,10,11.5,13.5,11.66666667,13,13.5,14.4,13.63333333,13,9,13,11.66666667,13.63333333,8.5,8.1,6.6,7.733333333,3.1,5.1,6.1,4.766666667,7.733333333,-5.733333333,10,55,10,1,0,1,0,0,,9.3,0,0,3,3,18,48,-30,48,-30
6D,6,D,Open,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Open,T.cyanopetala.Open.6,6D.T.cyanopetala.Solo,0,50,80,80,NA,NA,13,13.5,13.9,13.46666667,11.66666667,10,11.5,13.5,11.66666667,13,13.5,14.4,13.63333333,13,9,13,11.66666667,11.66666667,8.5,8.1,6.6,7.733333333,3.1,5.1,6.1,4.766666667,4.766666667,-6.9,20,80,0,0,0,1,0,0,,9.3,0,0,7,7,48,48,0,NA,NA
6E,6,E,Open,A.calendula,Highcomp,A.calendula.Highcomp,A.calendula.Highcomp.Open,A.calendula.Open.6,6E.A.calendula.Highcomp,0,180,150,180,Not.focal.species,NA,9,9.5,13.5,10.66666667,10.66666667,12.5,12.5,13,12.66666667,11,11.5,11.5,11.33333333,10.5,13.5,13.5,12.5,11.33333333,5.6,5.1,4.6,5.1,6.6,6.1,6.6,6.433333333,5.1,-5.566666667,40,3,2,2,0,0,0,0,,13.3,8.824,0,28,28,820,824,-4,1030,-210
6E,6,E,Open,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Open,A.calendula.Open.6,6E.A.calendula.Solo,0,180,150,150,NA,NA,9,9.5,13.5,10.66666667,12.66666667,12.5,12.5,13,12.66666667,11,11.5,11.5,11.33333333,10.5,13.5,13.5,12.5,12.5,5.6,5.1,4.6,5.1,6.6,6.1,6.6,6.433333333,6.433333333,-6.233333333,30,0,70,0,0,0,0,0,,13.3,8.824,0,30,30,1030,824,206,NA,NA
6E,6,E,Open,P.airoides,Highcomp,P.airoides.Highcomp,P.airoides.Highcomp.Open,P.airoides.Open.6,6E.P.airoides.Highcomp,4,60,40,60,P.airoides,NA,9,9.5,13.5,10.66666667,10.66666667,10,8.5,9.5,9.333333333,11,11.5,11.5,11.33333333,8.5,8.5,10.5,9.166666667,11.33333333,5.6,5.1,4.6,5.1,4.6,4.1,5.6,4.766666667,5.1,-5.566666667,40,3,2,2,0,0,0,0,,13.3,8.824,0,6,4,124,828,-704,1383,-1259
6E,6,E,Open,P.airoides,Solo,P.airoides.Solo,P.airoides.Solo.Open,P.airoides.Open.6,6E.P.airoides.Solo,0,60,40,40,NA,NA,9,9.5,13.5,10.66666667,9.333333333,10,8.5,9.5,9.333333333,11,11.5,11.5,11.33333333,8.5,8.5,10.5,9.166666667,9.166666667,5.6,5.1,4.6,5.1,4.6,4.1,5.6,4.766666667,4.766666667,-4.566666667,90,0,10,0,0,0,0,0,,13.3,8.824,0,27,27,1383,828,555,NA,NA
6E,6,E,Open,P.canescens,Highcomp,P.canescens.Highcomp,P.canescens.Highcomp.Open,P.canescens.Open.6,6E.P.canescens.Highcomp,0,150,220,150,Not.focal.species,NA,9,9.5,13.5,10.66666667,10.66666667,9.5,10.5,11,10.33333333,11,11.5,11.5,11.33333333,8.5,8.5,11.5,9.5,11.33333333,5.6,5.1,4.6,5.1,5.1,5.1,5.1,5.1,5.1,-5.566666667,40,3,2,2,0,0,0,0,,13.3,8.824,0,49,44,4268,4600,-332,4758,-490
6E,6,E,Open,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Open,P.canescens.Open.6,6E.P.canescens.Solo,0,150,220,220,NA,NA,9,9.5,13.5,10.66666667,10.33333333,9.5,10.5,11,10.33333333,11,11.5,11.5,11.33333333,8.5,8.5,11.5,9.5,9.5,5.6,5.1,4.6,5.1,5.1,5.1,5.1,5.1,5.1,-5.233333333,70,0,30,0,0,0,0,0,,13.3,8.824,0,48,39,4758,4600,158,NA,NA
6F,6,F,Shade,A.calendula,Highcomp,A.calendula.Highcomp,A.calendula.Highcomp.Shade,A.calendula.Shade.6,6F.A.calendula.Highcomp,10,120,200,120,Not.focal.species,NA,15.4,15.9,13,14.76666667,14.76666667,11,11.5,13.9,12.13333333,11.5,13,11.5,12,10.5,13,13.9,12.46666667,12,5.6,5.6,8.5,6.566666667,5.6,4.1,6.1,5.266666667,6.566666667,-8.2,5,15,0,25,0,1,0,0,,14.2,58.783,0,28,27,1534,567,967,772,762
6F,6,F,Shade,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Shade,A.calendula.Shade.6,6F.A.calendula.Solo,0,120,200,200,NA,NA,15.4,15.9,13,14.76666667,12.13333333,11,11.5,13.9,12.13333333,11.5,13,11.5,12,10.5,13,13.9,12.46666667,12.46666667,5.6,5.6,8.5,6.566666667,5.6,4.1,6.1,5.266666667,5.266666667,-6.866666667,20,40,40,0,0,1,0,0,,14.2,58.783,0,17,16,772,567,205,NA,NA
6F,6,F,Shade,H.glabra,Highcomp,H.glabra.Highcomp,H.glabra.Highcomp.Shade,H.glabra.Shade.6,6F.H.glabra.Highcomp,NA,30,60,30,P.airoides,50,15.4,15.9,13,14.76666667,14.76666667,11,10,12.5,11.16666667,11.5,13,11.5,12,7.6,8.5,11.5,9.2,12,5.6,5.6,8.5,6.566666667,4.1,4.6,3.6,4.1,6.566666667,-8.2,5,15,0,25,0,1,0,0,,14.2,58.783,0,11,11,631,315.5,315.5,551,80
6F,6,F,Shade,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Shade,H.glabra.Shade.6,6F.H.glabra.Solo,0,30,60,60,NA,NA,15.4,15.9,13,14.76666667,11.16666667,11,10,12.5,11.16666667,11.5,13,11.5,12,7.6,8.5,11.5,9.2,9.2,5.6,5.6,8.5,6.566666667,4.1,4.6,3.6,4.1,4.1,-7.066666667,20,0,80,0,0,1,0,0,,14.2,58.783,0,11,10,551,315.5,235.5,NA,NA
6F,6,F,Shade,P.canescens,Highcomp,P.canescens.Highcomp,P.canescens.Highcomp.Shade,P.canescens.Shade.6,6F.P.canescens.Highcomp,5,350,340,350,P.airoides,40,15.4,15.9,13,14.76666667,14.76666667,13,13.5,13.9,13.46666667,11.5,13,11.5,12,13,13.5,12.5,13,12,5.6,5.6,8.5,6.566666667,6.1,6.6,6.6,6.433333333,6.566666667,-8.2,5,15,0,25,0,1,0,0,,14.2,58.783,0,27,21,1026,2858,-1832,2273,-1247
6F,6,F,Shade,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Shade,P.canescens.Shade.6,6F.P.canescens.Solo,0,350,340,340,NA,NA,15.4,15.9,13,14.76666667,13.46666667,13,13.5,13.9,13.46666667,11.5,13,11.5,12,13,13.5,12.5,13,13,5.6,5.6,8.5,6.566666667,6.1,6.6,6.6,6.433333333,6.433333333,-7.033333333,80,10,10,0,0,1,0,0,,14.2,58.783,0,41,36,2273,2858,-585,NA,NA
6F,6,F,Shade,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Shade,V.rosea.Shade.6,6F.V.rosea.Highcomp,6,60,60,60,P.airoides,50,15.4,15.9,13,14.76666667,14.76666667,14.9,14.9,15.4,15.06666667,11.5,13,11.5,12,16.9,16.9,16.9,16.9,12,5.6,5.6,8.5,6.566666667,6.6,8.1,7.1,7.266666667,6.566666667,-8.2,5,15,0,25,0,1,0,0,,14.2,58.783,0,0,0,0,50,-50,24,-24
6F,6,F,Shade,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Shade,V.rosea.Shade.6,6F.V.rosea.Solo,0,60,60,60,NA,NA,15.4,15.9,13,14.76666667,15.06666667,14.9,14.9,15.4,15.06666667,11.5,13,11.5,12,16.9,16.9,16.9,16.9,16.9,5.6,5.6,8.5,6.566666667,6.6,8.1,7.1,7.266666667,7.266666667,-7.8,20,30,50,0,0,1,0,0,,14.2,58.783,0,16,12,24,50,-26,NA,NA
6G,6,G,Open,H.glabra,Highcomp,H.glabra.Highcomp,H.glabra.Highcomp.Open,H.glabra.Open.6,6G.H.glabra.Highcomp,7,45,15,45,P.airoides,20,9.5,10,11.5,10.33333333,10.33333333,12.5,10.5,13.9,12.3,11.5,12,11,11.5,9,12.5,12.5,11.33333333,11.5,6.1,5.1,6.6,5.933333333,6.6,5.6,5.6,5.933333333,5.933333333,-4.4,20,0,1,20,0,0,0,0,,10.6,4.206,0,1,1,0,199.5,-199.5,66,-66
6G,6,G,Open,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Open,H.glabra.Open.6,6G.H.glabra.Solo,0,45,15,15,NA,NA,9.5,10,11.5,10.33333333,12.3,12.5,10.5,13.9,12.3,11.5,12,11,11.5,9,12.5,12.5,11.33333333,11.33333333,6.1,5.1,6.6,5.933333333,6.6,5.6,5.6,5.933333333,5.933333333,-6.366666667,75,0,25,0,0,0,0,0,,10.6,4.206,0,4,4,66,199.5,-133.5,NA,NA
6G,6,G,Open,M.minima,Highcomp,M.minima.Highcomp,M.minima.Highcomp.Open,M.minima.Open.6,6G.M.minima.Highcomp,17,90,50,90,P.airoides,30,9.5,10,11.5,10.33333333,10.33333333,9.5,10,12,10.5,11.5,12,11,11.5,8.5,11,11,10.16666667,11.5,6.1,5.1,6.6,5.933333333,6.6,5.6,6.1,6.1,5.933333333,-4.4,20,0,1,20,0,0,0,0,,10.6,4.206,0,9,8,8,10,-2,20,-12
6G,6,G,Open,M.minima,Solo,M.minima.Solo,M.minima.Solo.Open,M.minima.Open.6,6G.M.minima.Solo,0,90,50,50,NA,NA,9.5,10,11.5,10.33333333,10.5,9.5,10,12,10.5,11.5,12,11,11.5,8.5,11,11,10.16666667,10.16666667,6.1,5.1,6.6,5.933333333,6.6,5.6,6.1,6.1,6.1,-4.4,100,0,0,0,0,0,0,0,,10.6,4.206,0,20,20,20,10,10,NA,NA
6H,6,H,Open,M.minima,Highcomp,M.minima.Highcomp,M.minima.Highcomp.Open,M.minima.Open.6,6H.M.minima.Highcomp,3,30,70,30,Not.focal.species,NA,8.5,9,10,9.166666667,9.166666667,8.1,8.5,9,8.533333333,8.5,8.5,8.5,8.5,9.5,7.6,8.1,8.4,8.5,5.1,4.6,3.6,4.433333333,4.1,4.1,3.1,3.766666667,4.433333333,-4.733333333,75,1,1,8,1,0,0,0,,17,20.623,0,1,1,1,10,-9,0,1
