Plot.ID,Block,Plot.letter,Treatment,Focal.sp,Competition,Species.comp.combo,Species.comp.treatment,Species.treatment.block,Plot.Focalsp.comp.combo,Neighbour.density,Focal.height,Solo.height,Height,Delta.height.highcomp.solo.pair,Leaf.length,Lat1,Lat2,Mean.Lat,Canopy.shape,Phenology.at.survey,Nearest.neighbour.sp,Nearest.neighbour.height,Soilmoisture.11.or.12.Aug.1.hicomp,Soilmoisture.11.or.12.Aug.2.hicomp,Soilmoisture.11.or.12.Aug.3.hicomp,Mean.soilmoisture.11.or.12.Aug.hicomp,Mean.SM.earlyAug,Solo.soilmoisture.Aug11or12.1,Solo.soilmoisture.Aug11or12.2,Solo.soilmoisture.Aug11or12.3,Mean.solo.soilmoisture,Soilmoisture.22.or.23.Aug.1.hicomp,Soilmoisture.22.or.23.Aug.2.hicomp,Soilmoisture.22.or.23.Aug.3.hicomp,Mean.soilmoisture.22.or.23.Aug.hicomp,Solo.soilmoisture.22or23.Aug.1,Solo.soilmoisture.22or23Aug.2,Solo.soilmoisture.22or23Aug.3,Mean.solo.soilmoisture.22or23.Aug,Mean.SM.lateAug,Soilmoisture.3Sep.hicomp.1,Soilmoisture.3Sep.hicomp.2,Soilmoisture.3Sep.hicomp.3,Mean.soilmoisture.3Sep.hicomp,Solo.soilmoisture.3Sep.1,Solo.soilmoisture.3Sep.2,Solo.soilmoisture.3Sep.3,Mean.solo.soilmoisture.3Sep,Mean.SM.Sep,Delta.MeanSM.AugSep,Bare,Moss,Crust,CWD,Rock,Near.under.log,Jam.litter,Euc.litter,Notes,Colwell.P,Canopy.cover.final,Exclude.from.analysis,Num.fl.total,Num.fl.seeding.total,Seedcount.extrap.integer,Mean.solo.seedcount.extrap.integer.block,Delta.seedcount.meansolospeciesblock,Solo.seedcount.extrap.integer,Delta.seedcount.highcomp.solo.pair,mean.trait.distance.height,mean.trait.distance.seedmass,mean.trait.distance.SLA,mean.trait.hierarchy.height,mean.trait.hierarchy.seedmass,mean.trait.hierarchy.SLA,var.trait.distance.height,var.trait.distance.seedmass,var.trait.distance.SLA,var.trait.hierarchy.height,var.trait.hierarchy.seedmass,var.trait.hierarchy.SLA,mean.trait.distance.canopyshape,var.trait.hierarchy.canopyshape,abundwghtd.mean.trait.distance.canopyshape,abundwghtd.mean.trait.distance.height,abundwghtd.mean.trait.distance.seedmass,abundwghtd.mean.trait.distance.SLA,abundwghtd.mean.trait.hierarchy.canopyshape,abundwghtd.mean.trait.hierarchy.height,abundwghtd.mean.trait.hierarchy.seedmass,abundwghtd.mean.trait.hierarchy.SLA,abundwghtd.var.trait.distance.canopyshape,abundwghtd.var.trait.distance.height,abundwghtd.var.trait.distance.seedmass,abundwghtd.var.trait.distance.SLA,abundwghtd.var.trait.hierarchy.canopyshape,abundwghtd.var.trait.hierarchy.height,abundwghtd.var.trait.hierarchy.seedmass,abundwghtd.var.trait.hierarchy.SLA,mean.trait.hierarchy.canopyshape
10C,10,C,Shade,P.airoides,Solo,P.airoides.Solo,P.airoides.Solo.Shade,P.airoides.Shade.10,10C.P.airoides.Solo,0,110,30,30,NA,20,25,0,12.5,0.416666667,D,NA,NA,17.9,21.3,15.9,18.36666667,16.9,15.4,18.4,16.9,16.9,18.4,19.3,24.3,20.66666667,20.3,19.8,22.3,20.8,20.8,10,12.5,9,10.5,11.5,11.5,10.5,11.16666667,11.16666667,-5.733333333,100,0,0,0,0,0,0,0,,11.5,42.4,0,0,0,0,194,-194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10C,10,C,Shade,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Shade,P.canescens.Shade.10,10C.P.canescens.Solo,0,150,210,210,NA,50,45,40,42.5,0.202380952,BF,NA,NA,17.9,21.3,15.9,18.36666667,18.06666667,17.4,18.4,18.4,18.06666667,18.4,19.3,24.3,20.66666667,22.8,19.3,23.8,21.96666667,21.96666667,10,12.5,9,10.5,9.5,12,13,11.5,11.5,-6.566666667,90,10,0,0,0,0,0,0,,11.5,42.4,0,19,12,245,639.25,-394.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10C,10,C,Shade,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Shade,V.rosea.Shade.10,10C.V.rosea.Solo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,21.3,15.9,18.36666667,19,19.3,19.8,17.9,19,18.4,19.3,24.3,20.66666667,21.8,20.3,17.9,20,20,10,12.5,9,10.5,12,11.5,10,11.16666667,11.16666667,-7.833333333,100,0,0,0,0,0,0,0,,11.5,42.4,1,7,7,37,155,-118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10D,10,D,Shade,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Shade,A.calendula.Shade.10,10D.A.calendula.Solo,0,90,100,100,NA,85,70,40,55,0.55,B,NA,NA,17.9,15.4,18.4,17.23333333,14.76666667,16.9,15.9,11.5,14.76666667,16.9,15.9,19.8,17.53333333,17.4,15.9,17.4,16.9,16.9,5.6,6.6,NA,6.1,5.1,6.1,6.1,5.766666667,5.766666667,-9,30,30,30,0,0,0,0,10,,11.2,42.911,0,5,4,124,274,-150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10D,10,D,Shade,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Shade,H.glabra.Shade.10,10D.H.glabra.Solo,0,15,50,50,NA,110,110,90,100,2,B,NA,NA,17.9,15.4,18.4,17.23333333,13.76666667,14.4,13,13.9,13.76666667,16.9,15.9,19.8,17.53333333,13.5,15.4,13.9,14.26666667,14.26666667,5.6,6.6,NA,6.1,4.6,5.6,6.1,5.433333333,5.433333333,-8.333333333,0,70,30,0,0,0,0,0,,11.2,42.911,0,5,4,326,215.5,110.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10D,10,D,Shade,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Shade,P.canescens.Shade.10,10D.P.canescens.Solo,0,290,205,205,NA,65,90,85,87.5,0.426829268,B,NA,NA,17.9,15.4,18.4,17.23333333,15.4,16.9,14.4,14.9,15.4,16.9,15.9,19.8,17.53333333,18.4,16.4,16.4,17.06666667,17.06666667,5.6,6.6,NA,6.1,5.6,5.6,NA,5.6,5.6,-9.8,40,40,10,10,0,0,0,0,,11.2,42.911,0,22,15,851,639.25,211.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10E,10,E,Open,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Open,A.calendula.Open.10,10E.A.calendula.Solo,0,160,115,115,NA,125,105,100,102.5,0.891304348,BF,NA,NA,11.5,11.5,12.5,11.83333333,13.13333333,13.9,13,12.5,13.13333333,14.4,13,14,13.8,13.9,14.4,16.4,14.9,14.9,3.6,5.6,8.1,5.766666667,6.1,6.6,6.1,6.266666667,6.266666667,-6.866666667,40,0,40,20,0,1,0,0,,6.9,2.495,0,16,16,405,560.5,-155.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10E,10,E,Open,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Open,P.canescens.Open.10,10E.P.canescens.Solo,0,330,190,190,NA,65,180,65,122.5,0.644736842,B,NA,NA,11.5,11.5,12.5,11.83333333,14.43333333,13.5,14.4,15.4,14.43333333,14.4,13,14,13.8,13.9,15.9,17.4,15.73333333,15.73333333,3.6,5.6,8.1,5.766666667,5.6,6.6,5.1,5.766666667,5.766666667,-8.666666667,30,30,0,40,0,1,0,0,,6.9,2.495,0,51,44,2519,2412,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10E,10,E,Open,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Open,T.cyanopetala.Open.10,10E.T.cyanopetala.Solo,0,25,140,140,NA,30,90,35,62.5,0.446428571,FS,NA,NA,11.5,11.5,12.5,11.83333333,11.83333333,11.5,11.5,12.5,11.83333333,14.4,13,14,13.8,14.9,17.4,18.4,16.9,16.9,3.6,5.6,8.1,5.766666667,4.1,6.1,7.6,5.933333333,5.933333333,-5.9,70,10,0,10,0,1,10,0,,6.9,2.495,0,28,28,150,150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10F,10,F,Shade,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Shade,H.glabra.Shade.10,10F.H.glabra.Solo,0,60,35,35,NA,60,60,40,50,1.428571429,B,NA,NA,12,14.9,15.4,14.1,17.23333333,16.9,17.4,17.4,17.23333333,14.4,14.9,16.9,15.4,21.3,18.4,19.3,19.66666667,19.66666667,8.5,8.5,11,9.333333333,8.5,8.5,9.5,8.833333333,8.833333333,-8.4,100,0,0,0,0,1,0,0,,7.9,46.958,0,4,4,105,215.5,-110.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10F,10,F,Shade,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Shade,P.canescens.Shade.10,10F.P.canescens.Solo,0,80,280,280,NA,60,140,40,90,0.321428571,B,NA,NA,12,14.9,15.4,14.1,17.73333333,16.4,18.4,18.4,17.73333333,14.4,14.9,16.9,15.4,19.8,18.4,19.8,19.33333333,19.33333333,8.5,8.5,11,9.333333333,8.5,8.5,11,9.333333333,9.333333333,-8.4,80,0,0,10,0,1,0,10,,7.9,46.958,0,21,20,848,639.25,208.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10F,10,F,Shade,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Shade,T.cyanopetala.Shade.10,10F.T.cyanopetala.Solo,0,20,120,120,NA,25,40,40,40,0.333333333,FS,NA,NA,12,14.9,15.4,14.1,13,12.5,13,13.5,13,14.4,14.9,16.9,15.4,13.5,14.9,14.9,14.43333333,14.43333333,8.5,8.5,11,9.333333333,5.6,5.6,6.1,5.766666667,5.766666667,-7.233333333,60,20,20,0,0,1,0,0,,7.9,46.958,0,10,10,42,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10F,10,F,Shade,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Shade,V.rosea.Shade.10,10F.V.rosea.Solo,0,40,100,100,NA,60,150,40,95,0.95,BF,NA,NA,12,14.9,15.4,14.1,14.9,14.9,14.9,14.9,14.9,14.4,14.9,16.9,15.4,14.9,16.9,17.4,16.4,16.4,8.5,8.5,11,9.333333333,7.6,7.6,9,8.066666667,8.066666667,-6.833333333,100,0,0,0,0,1,0,0,,7.9,46.958,0,44,41,155,155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10G,10,G,Open,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Open,H.glabra.Open.10,10G.H.glabra.Solo,0,30,45,45,NA,45,45,45,45,1,B,NA,NA,12.5,15.4,14.9,14.26666667,12.63333333,12.5,11,14.4,12.63333333,13.9,13.9,15.9,14.56666667,13.9,12,14.4,13.43333333,13.43333333,4.1,6.6,6.6,5.766666667,6.6,5.6,5.1,5.766666667,5.766666667,-6.866666667,75,0,0,20,0,0,0,5,,9.7,7.276,0,6,6,177,257.5,-80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10G,10,G,Open,M.minima,Solo,M.minima.Solo,M.minima.Solo.Open,M.minima.Open.10,10G.M.minima.Solo,0,25,25,25,NA,7,50,7,28.5,1.14,FS,NA,NA,12.5,15.4,14.9,14.26666667,13.43333333,12,13.9,14.4,13.43333333,13.9,13.9,15.9,14.56666667,10,13,9.5,10.83333333,10.83333333,4.1,6.6,6.6,5.766666667,5.1,5.1,7,5.733333333,5.733333333,-7.7,100,0,0,0,0,0,0,0,,9.7,7.276,0,9,9,9,7.666667,1.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10G,10,G,Open,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Open,T.cyanopetala.Open.10,10G.T.cyanopetala.Solo,0,30,45,45,NA,30,35,30,32.5,0.722222222,B,NA,NA,12.5,15.4,14.9,14.26666667,12.16666667,12.5,12.5,11.5,12.16666667,13.9,13.9,15.9,14.56666667,11.5,12,13,12.16666667,12.16666667,4.1,6.6,6.6,5.766666667,5.6,6.1,6.1,5.933333333,5.933333333,-6.233333333,70,0,0,15,0,0,0,15,,9.7,7.276,1,6,6,50,150,-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10G,10,G,Open,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Open,V.rosea.Open.10,10G.V.rosea.Solo,0,60,70,70,NA,40,90,30,60,0.857142857,BF,NA,NA,12.5,15.4,14.9,14.26666667,14.1,12,16.4,13.9,14.1,13.9,13.9,15.9,14.56666667,17.9,13.9,14.4,15.4,15.4,4.1,6.6,6.6,5.766666667,4.6,4.6,6.6,5.266666667,5.266666667,-8.833333333,90,0,0,10,0,0,0,0,,9.7,7.276,0,27,24,80,62,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10H,10,H,Shade,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Shade,A.calendula.Shade.10,10H.A.calendula.Solo,0,140,110,110,NA,150,155,40,97.5,0.886363636,B,NA,NA,15.4,13,13.5,13.96666667,15.56666667,15.4,15.4,15.9,15.56666667,19.3,18.8,17.9,18.66666667,19.8,18.4,18.4,18.86666667,18.86666667,6.6,7.1,7.6,7.1,6.1,6.6,7.1,6.6,6.6,-8.966666667,100,0,0,0,0,0,0,0,,4.7,43.395,0,13,10,508,274,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10H,10,H,Shade,H.glutinosum,Solo,H.glutinosum.Solo,H.glutinosum.Solo.Shade,H.glutinosum.Shade.10,10H.H.glutinosum.Solo,0,80,40,40,NA,10,8,5,6.5,0.1625,B,NA,NA,15.4,13,13.5,13.96666667,17.4,16.9,17.9,17.4,17.4,19.3,18.8,17.9,18.66666667,19.8,20.3,20.8,20.3,20.3,6.6,7.1,7.6,7.1,8.5,8.5,8.1,8.366666667,8.366666667,-9.033333333,75,0,25,0,0,0,0,0,,4.7,43.395,0,5,3,5,1.666667,3.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10H,10,H,Shade,P.airoides,Solo,P.airoides.Solo,P.airoides.Solo.Shade,P.airoides.Shade.10,10H.P.airoides.Solo,0,50,60,60,NA,30,40,13,26.5,0.441666667,B,NA,NA,15.4,13,13.5,13.96666667,15.73333333,15.4,15.9,15.9,15.73333333,19.3,18.8,17.9,18.66666667,16.9,19.3,19.8,18.66666667,18.66666667,6.6,7.1,7.6,7.1,6.6,7.6,7.1,7.1,7.1,-8.633333333,100,0,0,0,0,0,0,0,,4.7,43.395,0,7,7,388,194,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10I,10,I,Open,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Open,H.glabra.Open.10,10I.H.glabra.Solo,0,40,45,45,NA,90,90,50,70,1.555555556,B,NA,NA,13.5,14.9,14.9,14.43333333,13.93333333,14.4,13.5,13.9,13.93333333,13,16.4,15.9,15.1,15.4,16.4,18.9,16.9,16.9,5.1,6.1,7.1,6.1,5.1,5.6,6.6,5.766666667,5.766666667,-8.166666667,40,0,0,60,0,0,0,0,,15.4,33.925,0,7,7,338,257.5,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10I,10,I,Open,M.minima,Solo,M.minima.Solo,M.minima.Solo.Open,M.minima.Open.10,10I.M.minima.Solo,0,120,40,40,NA,10,90,80,85,2.125,FS,NA,NA,13.5,14.9,14.9,14.43333333,13.9,13.9,13.9,13.9,13.9,13,16.4,15.9,15.1,15.4,15.9,15.9,15.73333333,15.73333333,5.1,6.1,7.1,6.1,4.1,6.1,6.1,5.433333333,5.433333333,-8.466666667,100,0,0,0,0,0,0,0,,15.4,33.925,0,5,5,5,7.666667,-2.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10I,10,I,Open,P.airoides,Solo,P.airoides.Solo,P.airoides.Solo.Open,P.airoides.Open.10,10I.P.airoides.Solo,0,45,70,70,NA,40,65,10,37.5,0.535714286,F,NA,NA,13.5,14.9,14.9,14.43333333,11.66666667,12,12,11,11.66666667,13,16.4,15.9,15.1,12.5,13,13,12.83333333,12.83333333,5.1,6.1,7.1,6.1,4.1,5.1,4.6,4.6,4.6,-7.066666667,40,30,30,0,0,0,0,0,,15.4,33.925,0,10,10,533,368.5,164.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10J,10,J,Open,H.glutinosum,Solo,H.glutinosum.Solo,H.glutinosum.Solo.Open,H.glutinosum.Open.10,10J.H.glutinosum.Solo,0,90,20,20,NA,6,5,2,3.5,0.175,B,NA,NA,16.9,17.9,17.9,17.56666667,14.4,13.9,13.9,15.4,14.4,13,16.4,15.9,15.1,18.4,17.9,17.4,17.9,17.9,10,10.5,11.5,10.66666667,8.5,6.6,7.1,7.4,7.4,-7,60,30,10,0,0,0,0,0,,9.7,11.682,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10K,10,K,Open,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Open,A.calendula.Open.10,10K.A.calendula.Solo,0,140,80,80,NA,120,120,50,85,1.0625,B,NA,NA,14.4,18.4,16.9,16.56666667,15.56666667,15.4,15.4,15.9,15.56666667,16.4,16.9,16.9,16.73333333,18.9,16.4,19.4,18.23333333,18.23333333,3.6,5.1,7.1,5.266666667,4.1,5.1,7.6,5.6,5.6,-9.966666667,90,0,10,0,0,0,0,0,,4.6,31.262,0,21,21,716,560.5,155.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10K,10,K,Open,M.minima,Solo,M.minima.Solo,M.minima.Solo.Open,M.minima.Open.10,10K.M.minima.Solo,0,85,50,50,NA,15,110,35,72.5,1.45,FS,NA,NA,14.4,18.4,16.9,16.56666667,13.3,12.5,13.5,13.9,13.3,16.4,16.9,16.9,16.73333333,15.9,13.5,16.4,15.26666667,15.26666667,3.6,5.1,7.1,5.266666667,3.6,3.1,2.7,3.133333333,3.133333333,-10.16666667,80,0,0,20,0,0,0,0,,4.6,31.262,0,9,9,9,7.666667,1.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10L,10,L,Open,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Open,P.canescens.Open.10,10L.P.canescens.Solo,0,250,300,300,NA,60,80,50,65,0.216666667,BF,NA,NA,16.9,15.9,17.9,16.9,17.06666667,16.4,16.9,17.9,17.06666667,17.9,18.4,18.4,18.23333333,18.4,19.3,19.3,19,19,8.5,8.5,9,8.666666667,6.1,7.6,8.5,7.4,7.4,-9.666666667,65,0,10,25,0,0,0,0,,13.6,5.987,0,29,25,2305,2412,-107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12A,12,A,Shade,H.glutinosum,Solo,H.glutinosum.Solo,H.glutinosum.Solo.Shade,H.glutinosum.Shade.12,12A.H.glutinosum.Solo,0,100,120,120,NA,12,30,5,17.5,0.145833333,BF,NA,NA,16.9,16.4,14.4,15.9,16.4,15.9,16.4,16.9,16.4,15.4,18.4,16.9,16.9,17.4,17.4,16.9,17.23333333,17.23333333,8.5,8.5,5.6,7.533333333,8.5,8.5,9,8.666666667,8.666666667,-7.733333333,50,25,25,0,0,1,0,0,,9.1,47.034,0,3,3,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12A,12,A,Shade,P.airoides,Solo,P.airoides.Solo,P.airoides.Solo.Shade,P.airoides.Shade.12,12A.P.airoides.Solo,0,100,60,60,NA,35,40,25,32.5,0.541666667,FS,NA,NA,16.9,16.4,14.4,15.9,16.56666667,15.9,16.4,17.4,16.56666667,15.4,18.4,16.9,16.9,15.4,21.3,17.9,18.2,18.2,8.5,8.5,5.6,7.533333333,8.1,9,11,9.366666667,9.366666667,-7.2,20,70,10,0,0,1,0,0,,9.1,47.034,0,4,4,338,290.75,47.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12A,12,A,Shade,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Shade,P.canescens.Shade.12,12A.P.canescens.Solo,0,290,270,270,NA,80,250,110,180,0.666666667,B,NA,NA,16.9,16.4,14.4,15.9,17.56666667,17.9,17.9,16.9,17.56666667,15.4,18.4,16.9,16.9,17.1,18.4,19.8,18.43333333,18.43333333,8.5,8.5,5.6,7.533333333,8.5,8.5,9,8.666666667,8.666666667,-8.9,40,50,10,0,0,1,0,0,,9.1,47.034,0,16,15,655,955.6667,-300.6667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12A,12,A,Shade,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Shade,T.cyanopetala.Shade.12,12A.T.cyanopetala.Solo,0,40,40,40,NA,30,25,20,22.5,0.5625,B,NA,NA,16.9,16.4,14.4,15.9,13.93333333,14.4,14.4,13,13.93333333,15.4,18.4,16.9,16.9,13.9,14.9,16.4,15.06666667,15.06666667,8.5,8.5,5.6,7.533333333,7.6,6.6,6.1,6.766666667,6.766666667,-7.166666667,90,0,10,0,0,1,0,0,,9.1,47.034,0,5,5,20,22,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12B,12,B,Open,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Open,H.glabra.Open.12,12B.H.glabra.Solo,0,50,50,50,NA,150,160,115,137.5,2.75,BF,NA,NA,13,13.9,14.4,13.76666667,17.86666667,17.4,20.3,15.9,17.86666667,14.4,14.4,15.4,14.73333333,17.9,18.4,14.9,17.06666667,17.06666667,5.6,4.6,5.1,5.1,5.1,6.1,7.6,6.266666667,6.266666667,-11.6,100,0,0,0,0,0,0,0,,13.3,4.793,0,10,8,338,308.3333,29.6667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12B,12,B,Open,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Open,P.canescens.Open.12,12B.P.canescens.Solo,0,180,250,250,NA,75,70,55,62.5,0.25,BF,NA,NA,13,13.9,14.4,13.76666667,14.26666667,14.4,13,15.4,14.26666667,14.4,14.4,15.4,14.73333333,11,13,13.9,12.63333333,12.63333333,5.6,4.6,5.1,5.1,5.6,5.1,8.1,6.266666667,6.266666667,-8,80,10,10,0,0,0,0,0,,13.3,4.793,0,26,24,424,422.6667,1.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12B,12,B,Open,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Open,V.rosea.Open.12,12B.V.rosea.Solo,0,120,50,50,NA,50,120,115,117.5,2.35,B,NA,NA,13,13.9,14.4,13.76666667,11.96666667,10,11.5,14.4,11.96666667,14.4,14.4,15.4,14.73333333,21.8,13.9,16.9,17.53333333,17.53333333,5.6,4.6,5.1,5.1,6.6,7.1,8.1,7.266666667,7.266666667,-4.7,80,0,0,20,0,0,0,0,,13.3,4.793,0,89,82,366,184.8,181.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
