genus_id,genus,family
14545,Nematophyllum,Leguminosae
14546,Nematopoa,Poaceae
14547,Nematopteris,Polypodiaceae
14548,Nematostylis,Rubiaceae
14549,Nemcia,Leguminosae
14550,Nemepis,Convolvulaceae
14551,Nemesia,Scrophulariaceae
14552,Nemexia,Smilacaceae
14553,Nemia,Scrophulariaceae
14554,Nemolepis,Compositae
14555,Nemopanthes,Aquifoliaceae
14556,Nemopanthus,Aquifoliaceae
14557,Nemophila,Boraginaceae
14558,Nemorsoa,Ranunculaceae
14559,Nemosenecio,Compositae
14560,Nemostima,Convolvulaceae
14561,Nemoursia,Conocephalaceae
14562,Nemuaron,Atherospermataceae
14563,Nemum,Cyperaceae
14564,Nenax,Rubiaceae
14565,Nenga,Arecaceae
14566,Nenuphar,Nymphaeaceae
14567,Neo-taraxacum,Compositae
14568,Neo-uvaria,Annonaceae
14569,Neoachmandra,Cucurbitaceae
14570,Neoalsomitra,Cucurbitaceae
14571,Neoapaloxylon,Leguminosae
14572,Neoastelia,Asteliaceae
14573,Neobaclea,Malvaceae
14574,Neobakeria,Asparagaceae
14575,Neobalanocarpus,Dipterocarpaceae
14576,Neobarbella,Lembophyllaceae
14577,Neobaronia,Leguminosae
14578,Neobassia,Amaranthaceae
14579,Neobathiea,Orchidaceae
14580,Neobeckia,Brassicaceae
14581,Neobeguea,Meliaceae
14582,Neobenthamia,Orchidaceae
14583,Neobertiera,Rubiaceae
14584,Neobesseya,Cactaceae
14585,Neobiondia,Saururaceae
14586,Neoblakea,Rubiaceae
14587,Neobolusia,Orchidaceae
14588,Neobouteloua,Poaceae
14589,Neoboutonia,Euphorbiaceae
14590,Neoboykinia,Saxifragaceae
14591,Neobracea,Apocynaceae
14592,Neobrittonia,Malvaceae
14593,Neobuchia,Malvaceae
14594,Neobuxbaumia,Cactaceae
14595,Neobyrnesia,Rutaceae
14596,Neocabreria,Compositae
14597,Neocallitropsis,Cupressaceae
14598,Neocalyptrocalyx,Capparaceae
14599,Neocardotia,Pottiaceae
14600,Neocarya,Chrysobalanaceae
14601,Neoceis,Compositae
14602,Neocentema,Amaranthaceae
14603,Neochamaelea,Rutaceae
14604,Neocheiropteris,Polypodiaceae
14605,Neochevalierodendron,Leguminosae
14606,Neochilenia,Cactaceae
14607,Neocinnamomum,Lauraceae
14608,Neocogniauxia,Orchidaceae
14609,Neocollettia,Leguminosae
14610,Neocouma,Apocynaceae
14611,Neocryptodiscus,Apiaceae
14612,Neocuatrecasia,Compositae
14613,Neocupropsis,Cupressaceae
14614,Neodawsonia,Cactaceae
14615,Neodeutzia,Hydrangeaceae
14616,Neodicladiella,Meteoriaceae
14617,Neodillenia,Dilleniaceae
14618,Neodiscocactus,Cactaceae
14619,Neodissochaeta,Melastomataceae
14620,Neodistemon,Urticaceae
14621,Neodolichomitra,Hylocomiaceae
14622,Neodriessenia,Melastomataceae
14623,Neodryas,Orchidaceae
14624,Neodypsis,Arecaceae
14625,Neoeplingia,Lamiaceae
14626,Neoevansia,Cactaceae
14627,Neofabricia,Myrtaceae
14628,Neofinetia,Orchidaceae
14629,Neogaerrhinum,Plantaginaceae
14630,Neogaillonia,Rubiaceae
14631,Neogardneria,Orchidaceae
14632,Neogaya,Apiaceae
14633,Neoglaziovia,Bromeliaceae
14634,Neogoezia,Apiaceae
14635,Neogontscharovia,Plumbaginaceae
14636,Neogoodenia,Goodeniaceae
14637,Neogossypium,Malvaceae
14638,Neogrollea,Lepidoziaceae
14639,Neoguillauminia,Euphorbiaceae
14640,Neogymnantha,Cactaceae
14641,Neogyna,Orchidaceae
14642,Neoharmsia,Leguminosae
14643,Neohattoria,Jubulaceae
14644,Neohemsleya,Sapotaceae
14645,Neohenricia,Aizoaceae
14646,Neohintonia,Compositae
14647,Neohodgsonia,Marchantiaceae
14648,Neoholmgrenia,Onagraceae
14649,Neohouzeaua,Poaceae
14650,Neohymenopogon,Rubiaceae
14651,Neohyophila,Pottiaceae
14652,Neojeffreya,Compositae
14653,Neojobertia,Bignoniaceae
14654,Neojunghuhnia,Ericaceae
14655,Neokochia,Amaranthaceae
14656,Neolacis,Podostemaceae
14657,Neolamarckia,Rubiaceae
14658,Neolehmannia,Orchidaceae
14659,Neolemaireocereus,Cactaceae
14660,Neolemonniera,Sapotaceae
14661,Neolepisorus,Polypodiaceae
14662,Neolescuraea,Leskeaceae
14663,Neolindbergia,Pterobryaceae
14664,Neolindleya,Orchidaceae
14665,Neolitsea,Lauraceae
14666,Neolloydia,Cactaceae
14667,Neolobivia,Cactaceae
14668,Neololeba,Poaceae
14669,Neoluederitzia,Zygophyllaceae
14670,Neomacounia,Neckeraceae
14671,Neomammillaria,Cactaceae
14672,Neomarica,Iridaceae
14673,Neomartinella,Brassicaceae
14674,× Neomea,Bromeliaceae
14675,Neomeesia,Meesiaceae
14676,Neomezia,Primulaceae
14677,Neomicrocalamus,Poaceae
14678,Neomillspaughia,Polygonaceae
14679,Neomirandea,Compositae
14680,Neomitranthes,Myrtaceae
14681,Neomolina,Compositae
14682,Neomoorea,Orchidaceae
14683,Neomortonia,Gesneriaceae
14684,Neomussaenda,Rubiaceae
14685,Neomyrtus,Myrtaceae
14686,Neonauclea,Rubiaceae
14687,Neonavajoa,Cactaceae
14688,Neonelsonia,Apiaceae
14689,Neonesomia,Compositae
14690,Neonicholsonia,Arecaceae
14691,Neonoguchia,Meteoriaceae
14692,Neonotonia,Leguminosae
14693,Neoorthocaulis,Anastrophyllaceae
14694,Neopallasia,Compositae
14695,Neopanax,Araliaceae
14696,Neoparrya,Apiaceae
14697,Neopaulia,Apiaceae
14698,Neopaxia,Portulacaceae
14699,Neopetalonema,Melastomataceae
14700,Neophoenix,Pottiaceae
14701,Neophylum,Loranthaceae
14702,× Neophytum,Bromeliaceae
14703,Neopicrorhiza,Plantaginaceae
14704,Neopieris,Ericaceae
14705,Neoplatytaenia,Apiaceae
14706,Neoporteria,Cactaceae
14707,Neopotamolejeunea,Lejeuneaceae
14708,Neopringlea,Salicaceae
14709,Neoptychocarpus,Salicaceae
14710,Neoraimondia,Cactaceae
14711,Neoraputia,Rutaceae
14712,Neorautanenia,Leguminosae
14713,Neoregelia,Bromeliaceae
14714,Neoregnellia,Malvaceae
14715,Neorhine,Aizoaceae
14716,Neorites,Proteaceae
14717,Neoroepera,Picrodendraceae
14718,Neorthosis,Convolvulaceae
14719,Neorudolphia,Leguminosae
14720,Neorutenbergia,Rutenbergiaceae
14721,Neoschischkinia,Poaceae
14722,Neoschmidia,Rutaceae
14723,Neoschroetera,Zygophyllaceae
14724,Neoschumannia,Apocynaceae
14725,Neosciadium,Araliaceae
14726,Neoscirpus,Cyperaceae
14727,Neoscortechinia,Euphorbiaceae
14728,Neosepicaea,Bignoniaceae
14729,Neosharpiella,Gigaspermaceae
14730,Neoshirakia,Euphorbiaceae
14731,Neosinocalamus,Poaceae
14732,Neosparton,Verbenaceae
14733,Neosprucea,Salicaceae
14734,Neostachyanthus,Icacinaceae
14735,Neostapfia,Poaceae
14736,Neostapfiella,Poaceae
14737,Neostenanthera,Annonaceae
14738,Neostrearia,Hamamelidaceae
14739,Neosyris,Compositae
14740,Neotatea,Calophyllaceae
14741,Neotessmannia,Muntingiaceae
14742,Neothorelia,Capparaceae
14743,× Neotiaceras,Orchidaceae
14744,Neotiaceras,Orchidaceae
14745,Neotina,Sapindaceae
14746,Neotinea,Orchidaceae
14747,Neotorularia,Brassicaceae
14748,Neotriblemma,Athyriaceae
14749,× Neotribleparia,Woodsiaceae
14750,Neotrichocolea,Neotrichocoleaceae
14751,Neottia,Orchidaceae
14752,Neottianthe,Orchidaceae
14753,Neottopteris,Aspleniaceae
14754,Neotysonia,Compositae
14755,Neoussuria,Caryophyllaceae
14756,Neoveitchia,Arecaceae
14757,Neowedia,Acanthaceae
14758,Neowerdermannia,Cactaceae
14759,Neozenkerina,Acanthaceae
14760,Nepa,Leguminosae
14761,Nepenthes,Nepenthaceae
14762,Nepeta,Lamiaceae
14763,Nephelaphyllum,Orchidaceae
14764,Nephelea,Cyatheaceae
14765,Nephelium,Sapindaceae
14766,Nephelochloa,Poaceae
14767,Nephelolejeunea,Lejeuneaceae
14768,Nephopteris,Pteridaceae
14769,Nephradenia,Apocynaceae
14770,Nephrangis,Orchidaceae
14771,Nephrocarya,Boraginaceae
14772,Nephrodesmus,Leguminosae
14773,Nephrodium,Dryopteridaceae
14774,Nephroica,Menispermaceae
14775,Nephrolepis,Nephrolepidaceae
14776,Nephromeria,Leguminosae
14777,Nephrophyllidium,Menyanthaceae
14778,Nephrophyllum,Convolvulaceae
14779,Nephrosis,Leguminosae
14780,Nephrosperma,Arecaceae
14781,Nephrotheca,Compositae
14782,Nephthytis,Araceae
14783,Nepsera,Melastomataceae
14784,Neptunia,Leguminosae
14785,Neraudia,Urticaceae
14786,Neriacanthus,Acanthaceae
14787,Nerine,Amaryllidaceae
14788,Nerisyrenia,Brassicaceae
14789,Nerium,Apocynaceae
14790,Nernstia,Rubiaceae
14791,Nertera,Rubiaceae
14792,Nervilia,Orchidaceae
14793,Nesaea,Lythraceae
14794,Nesampelos,Compositae
14795,Nesiota,Rhamnaceae
14796,Neskiza,Cyperaceae
14797,Neslia,Brassicaceae
14798,Nesobium,Urticaceae
14799,Nesocaryum,Boraginaceae
14800,Nesocodon,Campanulaceae
14801,Nesodaphne,Lauraceae
14802,Nesoea,Lythraceae
14803,Nesogenes,Orobanchaceae
14804,Nesogordonia,Malvaceae
14805,Nesohedyotis,Rubiaceae
14806,Nesolindsaea,Lindsaeaceae
14807,Nesomia,Compositae
14808,Nesopanax,Araliaceae
14809,Nesopteris,Hymenophyllaceae
14810,Nesoris,Polypodiaceae
14811,Nesphostylis,Leguminosae
14812,Nestegis,Oleaceae
14813,Nestlera,Compositae
14814,Nestotus,Compositae
14815,Nestronia,Santalaceae
14816,Neuburgia,Loganiaceae
14817,Neumannia,Aphloiaceae
14818,Neuontobotrys,Brassicaceae
14819,Neuracanthus,Acanthaceae
14820,Neurachne,Poaceae
14821,Neurada,Neuradaceae
14822,Neuradopsis,Neuradaceae
14823,Neurelmis,Compositae
14824,Neurocallis,Pteridaceae
14825,Neurocalyx,Rubiaceae
14826,Neurocarpaea,Rubiaceae
14827,Neurocarpum,Leguminosae
14828,Neurodium,Polypodiaceae
14829,Neurogramma,Pteridaceae
14830,Neurola,Gentianaceae
14831,Neurolaena,Compositae
14832,Neurolakis,Compositae
14833,Neurolejeunea,Lejeuneaceae
14834,Neuroloma,Andreaeaceae
14835,Neuromanes,Hymenophyllaceae
14836,Neuronia,Oleandraceae
14837,Neuropeltis,Convolvulaceae
14838,Neuropeltopsis,Convolvulaceae
14839,Neurophyllum,Hymenophyllaceae
14840,Neuroplatyceros,Polypodiaceae
14841,Neuropoa,Poaceae
14842,Neuropteris,Dennstaedtiaceae
14843,Neuroscapha,Leguminosae
14844,Neurosoria,Pteridaceae
14845,Neurotheca,Gentianaceae
14846,Neurotropis,Brassicaceae
14847,Neuwiedia,Orchidaceae
14848,Nevada,Brassicaceae
14849,Nevillea,Restionaceae
14850,Neviusia,Rosaceae
14851,Nevosmila,Capparaceae
14852,Nevrodium,Polypodiaceae
14853,Nevrolis,Amaranthaceae
14854,Newberrya,Ericaceae
14855,Newbouldia,Bignoniaceae
14856,Newcastelia,Lamiaceae
14857,Newmania,Zingiberaceae
14858,Newtonia,Leguminosae
14859,Neyraudia,Poaceae
14860,Nezera,Linaceae
14861,Nhandiroba,Cucurbitaceae
14862,Nibora,Scrophulariaceae
14863,Nicandra,Solanaceae
14864,Nichallea,Rubiaceae
14865,Nichelia,Cactaceae
14866,Nicobariodendron,Celastraceae
14867,Nicolasia,Compositae
14868,Nicolletia,Compositae
14869,Nicolsonia,Leguminosae
14870,Nicoraepoa,Poaceae
14871,Nicoteba,Acanthaceae
14872,Nicotia,Solanaceae
14873,Nicotiana,Solanaceae
14874,Nictitella,Leguminosae
14875,Nidema,Orchidaceae
14876,Nidorella,Compositae
14877,Nidularium,Bromeliaceae
14878,× Niduregelia,Bromeliaceae
14879,Niebuhria,Capparaceae
14880,Niedenzuella,Malpighiaceae
14881,Niedzwedzkia,Bignoniaceae
14882,Niemeyera,Sapotaceae
14883,Nierembergia,Solanaceae
14884,Nietneria,Nartheciaceae
14885,Nigella,Ranunculaceae
14886,Nigellastrum,Ranunculaceae
14887,× Nigribicchia,Orchidaceae
14888,Nigrina,Orobanchaceae
14889,Nigritella,Orchidaceae
14890,Nigrorchis,Orchidaceae
14891,Nikitinia,Compositae
14892,Nilgirianthus,Acanthaceae
14893,Nimbo,Rutaceae
14894,Nimiria,Leguminosae
14895,Nintooa,Caprifoliaceae
14896,Niphaea,Gesneriaceae
14897,Niphidium,Polypodiaceae
14898,Niphobolus,Polypodiaceae
14899,Niphogeton,Apiaceae
14900,Niphotrichum,Grimmiaceae
14901,Nipponanthemum,Compositae
14902,Nipponobambusa,Poaceae
14903,Nipponocalamus,Poaceae
14904,Nipponolejeunea,Lejeuneaceae
14905,Nirarathamnos,Apiaceae
14906,Nisa,Salicaceae
14907,Nissolia,Leguminosae
14908,Nistarika,Polypodiaceae
14909,Nitelium,Compositae
14910,Nitidobulbon,Orchidaceae
14911,Nitraria,Nitrariaceae
14912,Nitrophila,Amaranthaceae
14913,Nivellea,Compositae
14914,Nivenia,Iridaceae
14915,Nivenia,Proteaceae
14916,Noachia,Vitaceae
14917,Noaea,Amaranthaceae
14918,Noahdendron,Hamamelidaceae
14919,Noallia,Lecythidaceae
14920,Nobregaea,Brachytheciaceae
14921,Nocca,Compositae
14922,Noccaea,Brassicaceae
14923,Noccaeopsis,Brassicaceae
14924,Noccidium,Brassicaceae
14925,Nochotta,Leguminosae
14926,Nodocarpaea,Rubiaceae
14927,Nodonema,Gesneriaceae
14928,Nogalia,Boraginaceae
14929,Nogopterium,Leucodontaceae
14930,Nogra,Leguminosae
14931,Noguchia,Plagiochilaceae
14932,Noguchiodendron,Neckeraceae
14933,Nohawilliamsia,Orchidaceae
14934,Noisettia,Violaceae
14935,Nolana,Solanaceae
14936,Nolina,Asparagaceae
14937,Nolletia,Compositae
14938,Noltea,Rhamnaceae
14939,Nomaphila,Acanthaceae
14940,Nomismia,Leguminosae
14941,Nomocharis,Liliaceae
14942,Nomopyle,Gesneriaceae
14943,Nomosa,Boraginaceae
14944,Nonatelia,Rubiaceae
14945,Nonea,Boraginaceae
14946,Nonnea,Boraginaceae
14947,Nopal,Cactaceae
14948,Nopalea,Cactaceae
14949,Nopalxochia,Cactaceae
14950,Norantea,Marcgraviaceae
14951,Nordenstamia,Compositae
14952,Norlindhia,Compositae
14953,Normanbokea,Cactaceae
14954,Normanbya,Arecaceae
14955,Normandia,Rubiaceae
14956,Normandiodendron,Leguminosae
14957,Normania,Solanaceae
14958,Noronhia,Oleaceae
14959,Norrisia,Loganiaceae
14960,Northia,Sapotaceae
14961,Nosema,Lamiaceae
14962,Nostelis,Lamiaceae
14963,Nostolachma,Rubiaceae
14964,Notanthera,Loranthaceae
14965,Notaphoebe,Lauraceae
14966,Notarisia,Ptychomitriaceae
14967,Notechidnopsis,Apocynaceae
14968,Notelaea,Oleaceae
14969,Noteroclada,Pelliaceae
14970,Noterophila,Melastomataceae
14971,Nothaphoebe,Lauraceae
14972,Nothapodytes,Icacinaceae
14973,Notheria,Orchidaceae
14974,Nothoalsomitra,Cucurbitaceae
14975,Nothobaccaurea,Phyllanthaceae
14976,Nothobaccharis,Compositae
14977,Nothobartsia,Orobanchaceae
14978,Nothocalais,Compositae
14979,Nothocelastrus,Celastraceae
14980,Nothoceros,Anthocerotaceae
14981,Nothocestrum,Solanaceae
14982,Nothochelone,Plantaginaceae
14983,Nothochilus,Orobanchaceae
14984,Nothocissus,Vitaceae
14985,Nothocnide,Urticaceae
14986,Nothoderris,Leguminosae
14987,Nothodoritis,Orchidaceae
14988,Nothofagus,Nothofagaceae
14989,Nothogymnomitrion,Gymnomitriaceae
14990,Notholaena,Pteridaceae
14991,Notholirion,Liliaceae
14992,Notholithocarpus,Fagaceae
14993,Nothopanax,Araliaceae
14994,Nothopegia,Anacardiaceae
14995,Nothopegiopsis,Anacardiaceae
14996,Nothoperanema,Dryopteridaceae
14997,Nothoprotium,Anacardiaceae
14998,Nothorhipsalis,Cactaceae
14999,Nothorites,Proteaceae
15000,Nothoruellia,Acanthaceae
15001,Nothosaerva,Amaranthaceae
15002,Nothoscordum,Amaryllidaceae
15003,Nothosmyrnium,Apiaceae
15004,Nothospondias,Simaroubaceae
15005,Nothostele,Orchidaceae
15006,Nothostrepta,Jungermanniaceae
15007,Nothotalisia,Picramniaceae
15008,Nothotsuga,Pinaceae
15009,Noticastrum,Compositae
15010,Notiosciadium,Apiaceae
15011,Notobasis,Compositae
15012,Notobubon,Apiaceae
15013,Notocactus,Cactaceae
15014,Notocampylum,Ochnaceae
15015,Notocentrum,Melastomataceae
15016,Notoceras,Brassicaceae
15017,Notochaete,Lamiaceae
15018,Notochloe,Poaceae
15019,Notochnella,Ochnaceae
15020,Notodon,Leguminosae
15021,Notolepeum,Aspleniaceae
15022,Notoleptopus,Phyllanthaceae
15023,Notoligotrichum,Polytrichaceae
15024,Notonema,Poaceae
15025,Notonerium,Apocynaceae
15026,Notonia,Compositae
15027,Notophaena,Rhamnaceae
15028,Notopleura,Rubiaceae
15029,Notopora,Ericaceae
15030,Notopterygium,Apiaceae
15031,Notoscyphus,Jungermanniaceae
15032,Notoseris,Compositae
15033,Notospartium,Leguminosae
15034,Notothamia,Seligeriaceae
15035,Notothixos,Santalaceae
15036,Notothlaspi,Brassicaceae
15037,Notothylas,Notothyladaceae
15038,Nototriche,Malvaceae
15039,Nototrichium,Amaranthaceae
15040,Nototrichum,Amaranthaceae
15041,Notouratea,Ochnaceae
15042,Notoxylinon,Malvaceae
15043,Notylia,Orchidaceae
15044,Notyliopsis,Orchidaceae
15045,Nouelia,Compositae
15046,Nouhuysia,Clusiaceae
15047,Novaguinea,Compositae
15048,Noveloa,Podostemaceae
15049,Novenia,Compositae
15050,Novopokrovskia,Compositae
15051,Nowellia,Cephaloziaceae
15052,Nowickea,Phytolaccaceae
15053,Noyera,Moraceae
15054,Nubigena,Leguminosae
15055,Nucularia,Amaranthaceae
15056,Numaeacampa,Campanulaceae
15057,Numisaureum,Linaceae
15058,Nummularia,Primulaceae
15059,Nunnezharia,Arecaceae
15060,Nuphar,Nymphaeaceae
15061,Nuttallanthus,Plantaginaceae
15062,Nuttallia,Rosaceae
15063,Nux,Juglandaceae
15064,Nuxia,Stilbaceae
15065,Nuytsia,Loranthaceae
15066,Nyctaginia,Nyctaginaceae
15067,Nyctago,Nyctaginaceae
15068,Nyctanthes,Oleaceae
15069,Nycteranthus,Aizoaceae
15070,Nycterinia,Scrophulariaceae
15071,Nycterium,Solanaceae
15072,Nycticalanthus,Rutaceae
15073,Nyctocalos,Bignoniaceae
15074,Nyctocereus,Cactaceae
15075,Nyctophylax,Zingiberaceae
15076,Nylandtia,Polygalaceae
15077,Nymania,Meliaceae
15078,Nymphaea,Nymphaeaceae
15079,Nymphoides,Menyanthaceae
15080,Nymphona,Nymphaeaceae
15081,Nymphozanthus,Nymphaeaceae
15082,Nypa,Arecaceae
15083,Nyphar,Nymphaeaceae
15084,Nyssa,Cornaceae
15085,Nyssanthes,Amaranthaceae
15086,Oakesiella,Liliaceae
15087,Oaxacana,Apiaceae
15088,Oaxacania,Compositae
15089,Obaejaca,Compositae
15090,Obeliscaria,Compositae
15091,Oberna,Caryophyllaceae
15092,Oberonia,Orchidaceae
15093,Oberonioides,Orchidaceae
15094,Obesia,Apocynaceae
15095,Obetia,Urticaceae
15096,Obione,Amaranthaceae
15097,Obletia,Verbenaceae
15098,Oblivia,Compositae
15099,Oblixilis,Urticaceae
15100,Obolaria,Gentianaceae
15101,Obolinga,Leguminosae
15102,Obregonia,Cactaceae
15103,Obtegomeria,Lamiaceae
15104,Obtusifolium,Jungermanniaceae
15105,Oceanopapaver,Capparaceae
15106,Ocellochloa,Poaceae
15107,Ochagavia,Bromeliaceae
15108,Ochanostachys,Olacaceae
15109,Ochetophila,Rhamnaceae
15110,Ochiobryum,Bryaceae
15111,Ochlandra,Poaceae
15112,Ochlogramma,Athyriaceae
15113,Ochlopoa,Poaceae
15114,Ochna,Ochnaceae
15115,Ochnella,Ochnaceae
15116,Ochocoa,Myristicaceae
15117,Ochoterenaea,Anacardiaceae
15118,Ochotia,Apiaceae
15119,Ochotonophila,Caryophyllaceae
15120,Ochradenus,Resedaceae
15121,Ochreinauclea,Rubiaceae
15122,Ochrobryum,Dicranaceae
15123,Ochrocarpos,Clusiaceae
15124,Ochrocephala,Compositae
15125,Ochroma,Malvaceae
15126,Ochronelis,Compositae
15127,Ochropteris,Pteridaceae
15128,Ochrosia,Apocynaceae
15129,Ochrosperma,Myrtaceae
15130,Ochroxylum,Rutaceae
15131,Ochrus,Leguminosae
15132,Ochthephilus,Melastomataceae
15133,Ochthocharis,Melastomataceae
15134,Ochthochloa,Poaceae
15135,Ochthocosmus,Ixonanthaceae
15136,Ochthodium,Brassicaceae
15137,Ochyraea,Amblystegiaceae
15138,Ocimum,Lamiaceae
15139,Oclemena,Compositae
15140,Ocneron,Compositae
15141,Ocotea,Lauraceae
15142,Octamyrtus,Myrtaceae
15143,Octarrhena,Orchidaceae
15144,Octavia,Rubiaceae
15145,Octelisia,Leguminosae
15146,Octella,Melastomataceae
15147,Octoblepharum,Octoblepharaceae
15148,Octoceras,Brassicaceae
15149,Octodiceras,Fissidentaceae
15150,Octokepos,Aytoniaceae
15151,Octoknema,Olacaceae
15152,Octolepis,Thymelaeaceae
15153,Octolobus,Malvaceae
15154,Octomeles,Tetramelaceae
15155,Octomelis,Datiscaceae
15156,Octomeria,Orchidaceae
15157,Octomeris,Melastomataceae
15158,Octonum,Melastomataceae
15159,Octopleura,Melastomataceae
15160,Octoplis,Olacaceae
15161,Octopoma,Aizoaceae
15162,Octosomatium,Boraginaceae
15163,Octotropis,Rubiaceae
15164,Oddoniodendron,Leguminosae
15165,Odicardis,Plantaginaceae
15166,Odina,Anacardiaceae
15167,Odisha,Orchidaceae
15168,Odixia,Compositae
15169,Odoglossa,Compositae
15170,Odonellia,Convolvulaceae
15171,Odonia,Leguminosae
15172,Odontadenia,Apocynaceae
15173,Odontanthera,Apocynaceae
15174,Odontarrhena,Brassicaceae
15175,Odontella,Loranthaceae
15176,Odontelytrum,Poaceae
15177,Odontitella,Orobanchaceae
15178,Odontitella,Scrophulariaceae
15179,Odontites,Orobanchaceae
15180,Odontocarya,Menispermaceae
15181,Odontochilus,Orchidaceae
15182,Odontocline,Compositae
15183,Odontoglossum,Orchidaceae
15184,Odontolejeunea,Lejeuneaceae
15185,Odontoloma,Lindsaeaceae
15186,Odontolophus,Compositae
15187,Odontonema,Acanthaceae
15188,× Odontonia,Orchidaceae
15189,Odontophorus,Aizoaceae
15190,Odontophyllum,Acanthaceae
15191,Odontoptera,Compositae
15192,Odontorrhynchus,Orchidaceae
15193,Odontoschisma,Cephaloziaceae
15194,Odontosoria,Lindsaeaceae
15195,Odontospermum,Compositae
15196,Odontostephana,Apocynaceae
15197,Odontostomum,Tecophilaeaceae
15198,Odontotrichum,Compositae
15199,Odosicyos,Cucurbitaceae
15200,Odostelma,Passifloraceae
15201,Odostemon,Berberidaceae
15202,Odostima,Ericaceae
15203,Odyendyea,Simaroubaceae
15204,Odyssea,Poaceae
15205,Oeceoclades,Orchidaceae
15206,Oecopetalum,Icacinaceae
15207,Oedematopus,Clusiaceae
15208,Oedera,Compositae
15209,Oedibasis,Apiaceae
15210,Oedicephalus,Leguminosae
15211,Oedicladium,Myuriaceae
15212,Oedina,Loranthaceae
15213,Oedipodiella,Gigaspermaceae
15214,Oedipodium,Oedipodiaceae
15215,Oedmannia,Leguminosae
15216,Oegroe,Compositae
15217,Oehmea,Cactaceae
15218,Oemleria,Rosaceae
15219,Oenanthe,Apiaceae
15220,Oenocarpus,Arecaceae
15221,Oenone,Podostemaceae
15222,Oenoplea,Rhamnaceae
15223,Oenostachys,Iridaceae
15224,Oenothera,Onagraceae
15225,Oenotrichia,Dennstaedtiaceae
15226,Oeonia,Orchidaceae
15227,Oeoniella,Orchidaceae
15228,Oeosporangium,Pteridaceae
15229,Oerstedella,Orchidaceae
15230,Oerstedina,Gesneriaceae
15231,Oestlundia,Orchidaceae
15232,Oestlundorchis,Orchidaceae
15233,Oetosis,Polypodiaceae
15234,Ofaiston,Amaranthaceae
15235,Oftia,Scrophulariaceae
15236,Ogastemma,Boraginaceae
15237,Ogcodeia,Moraceae
15238,Ogiera,Compositae
15239,Oglifa,Compositae
15240,Ohbaea,Crassulaceae
15241,Ohlendorffia,Scrophulariaceae
15242,Ohwia,Leguminosae
15243,Oianthus,Apocynaceae
15244,Oionychion,Violaceae
15245,Oiospermum,Compositae
15246,Oisodix,Salicaceae
15247,Oistonema,Apocynaceae
15248,Okamuraea,Leucodontaceae
15249,Okenia,Nyctaginaceae
15250,Okoubaka,Santalaceae
15251,Olax,Olacaceae
15252,Olbia,Malvaceae
15253,Oldenburgia,Compositae
15254,Oldenlandia,Rubiaceae
15255,Oldenlandiopsis,Rubiaceae
15256,Oldfeltia,Compositae
15257,Oldfieldia,Picrodendraceae
15258,Olea,Oleaceae
15259,Oleandra,Oleandraceae
15260,Oleandropsis,Polypodiaceae
15261,Olearia,Compositae
15262,Oleolophozia,Lophoziaceae
15263,Oleoxylon,Dipterocarpaceae
15264,Olfersia,Dryopteridaceae
15265,Olgaea,Compositae
15266,Olgantha,Herbertaceae
15267,Oligactis,Compositae
15268,Oligandra,Compositae
15269,Oliganthemum,Compositae
15270,Oliganthes,Compositae
15271,Oligarrhena,Ericaceae
15272,Oligocampia,Athyriaceae
15273,Oligocarpus,Compositae
15274,Oligoceras,Euphorbiaceae
15275,Oligochaeta,Compositae
15276,Oligocladus,Apiaceae
15277,Oligocodon,Rubiaceae
15278,Oligoglossa,Compositae
15279,Oligogyne,Compositae
15280,Oligolepis,Compositae
15281,Oligomeris,Resedaceae
15282,Oligoneuron,Compositae
15283,Oligophyton,Orchidaceae
15284,Oligospermum,Plantaginaceae
15285,Oligosporus,Compositae
15286,Oligostachyum,Poaceae
15287,Oligothrix,Compositae
15288,Oligotrichum,Polytrichaceae
15289,Olimarabidopsis,Brassicaceae
15290,Olinia,Penaeaceae
15291,Olivaea,Compositae
15292,Oliverella,Loranthaceae
15293,Oliveria,Apiaceae
15294,Oliveriana,Orchidaceae
15295,Olmeca,Poaceae
